2024_2_3__16_18_40__720263.jpg,0.0,0.8
2024_2_3__16_18_40__756617.jpg,0.0,0.8
2024_2_3__16_18_40__787083.jpg,0.0,0.8
2024_2_3__16_18_40__822391.jpg,0.0,0.8
2024_2_3__16_18_40__854740.jpg,0.0,0.8
2024_2_3__16_18_40__888729.jpg,0.0,0.8
2024_2_3__16_18_40__922034.jpg,0.0,0.8
2024_2_3__16_18_40__955846.jpg,0.0,0.8
2024_2_3__16_18_40__989402.jpg,0.0,0.8
2024_2_3__16_18_41__21630.jpg,0.0,0.8
2024_2_3__16_18_41__56056.jpg,0.0,0.8
2024_2_3__16_18_41__89386.jpg,0.0,0.8
2024_2_3__16_18_41__122545.jpg,0.0,0.8
2024_2_3__16_18_41__157223.jpg,0.0,0.8
2024_2_3__16_18_41__189102.jpg,0.0,0.8
2024_2_3__16_18_41__222785.jpg,0.0,0.8
2024_2_3__16_18_41__255272.jpg,0.0,0.8
2024_2_3__16_18_41__290048.jpg,0.0,0.8
2024_2_3__16_18_41__331318.jpg,0.0,0.8
2024_2_3__16_18_41__367497.jpg,0.0,0.8
2024_2_3__16_18_41__397795.jpg,0.0,0.8
2024_2_3__16_18_41__429423.jpg,0.0,0.8
2024_2_3__16_18_41__462003.jpg,0.0,0.8
2024_2_3__16_18_41__495646.jpg,0.0,0.8
2024_2_3__16_18_41__531505.jpg,0.0,0.8
2024_2_3__16_18_41__563314.jpg,0.0,0.8
2024_2_3__16_18_41__596284.jpg,0.0,0.8
2024_2_3__16_18_41__633327.jpg,0.0,0.8
2024_2_3__16_18_41__664601.jpg,0.0,0.8
2024_2_3__16_18_41__697643.jpg,0.0,0.8
2024_2_3__16_18_41__730304.jpg,0.0,0.8
2024_2_3__16_18_41__764144.jpg,0.0,0.8
2024_2_3__16_18_41__799561.jpg,0.0,0.8
2024_2_3__16_18_41__833634.jpg,0.0,0.8
2024_2_3__16_18_41__867422.jpg,0.0,0.8
2024_2_3__16_18_41__905662.jpg,0.0,0.8
2024_2_3__16_18_41__934023.jpg,0.0,0.8
2024_2_3__16_18_41__969394.jpg,0.0,0.8
2024_2_3__16_18_42__2119.jpg,0.0,0.8
2024_2_3__16_18_42__38783.jpg,0.0,0.8
2024_2_3__16_18_42__72865.jpg,0.0,0.8
2024_2_3__16_18_42__102983.jpg,0.0,0.8
2024_2_3__16_18_42__134870.jpg,0.0,0.8
2024_2_3__16_18_42__166826.jpg,0.0,0.8
2024_2_3__16_18_42__202594.jpg,0.0,0.8
2024_2_3__16_18_42__235434.jpg,0.0,0.8
2024_2_3__16_18_42__267705.jpg,0.0,0.8
2024_2_3__16_18_42__303306.jpg,0.0,0.8
2024_2_3__16_18_42__335844.jpg,0.0,0.8
2024_2_3__16_18_42__370791.jpg,0.0,0.8
2024_2_3__16_18_42__419857.jpg,0.0,0.8
2024_2_3__16_18_42__445391.jpg,0.0,0.8
2024_2_3__16_18_42__476550.jpg,0.0,0.8
2024_2_3__16_18_42__507195.jpg,0.0,0.8
2024_2_3__16_18_42__538815.jpg,0.0,0.8
2024_2_3__16_18_42__571313.jpg,0.0,0.8
2024_2_3__16_18_42__606933.jpg,0.0,0.8
2024_2_3__16_18_42__640959.jpg,0.0,0.8
2024_2_3__16_18_42__672871.jpg,0.0,0.8
2024_2_3__16_18_42__705211.jpg,0.0,0.8
2024_2_3__16_18_42__739523.jpg,0.0,0.8
2024_2_3__16_18_42__773831.jpg,0.0,0.8
2024_2_3__16_18_42__805962.jpg,0.0,0.8
2024_2_3__16_18_42__840213.jpg,0.0,0.8
2024_2_3__16_18_42__872721.jpg,0.0,0.8
2024_2_3__16_18_42__905279.jpg,0.0,0.8
2024_2_3__16_18_42__939587.jpg,0.0,0.8
2024_2_3__16_18_42__973392.jpg,0.0,0.8
2024_2_3__16_18_43__6971.jpg,0.0,0.8
2024_2_3__16_18_43__42083.jpg,0.0,0.8
2024_2_3__16_18_43__78699.jpg,0.0,0.8
2024_2_3__16_18_43__108735.jpg,0.0,0.8
2024_2_3__16_18_43__143531.jpg,0.0,0.8
2024_2_3__16_18_43__176115.jpg,0.0,0.8
2024_2_3__16_18_43__211103.jpg,0.0,0.8
2024_2_3__16_18_43__244869.jpg,0.0,0.8
2024_2_3__16_18_43__275720.jpg,0.0,0.8
2024_2_3__16_18_43__308934.jpg,0.0,0.8
2024_2_3__16_18_43__341828.jpg,0.0,0.8
2024_2_3__16_18_43__374407.jpg,0.0,0.8
2024_2_3__16_18_43__408200.jpg,0.0,0.8
2024_2_3__16_18_43__441154.jpg,0.0,0.8
2024_2_3__16_18_43__490341.jpg,0.0,0.8
2024_2_3__16_18_43__516556.jpg,0.0,0.8
2024_2_3__16_18_43__545284.jpg,0.0,0.8
2024_2_3__16_18_43__578704.jpg,0.0,0.8
2024_2_3__16_18_43__610693.jpg,0.0,0.8
2024_2_3__16_18_43__643550.jpg,0.0,0.8
2024_2_3__16_18_43__676770.jpg,0.0,0.8
2024_2_3__16_18_43__709468.jpg,0.0,0.8
2024_2_3__16_18_43__742962.jpg,0.0,0.8
2024_2_3__16_18_43__775266.jpg,0.0,0.8
2024_2_3__16_18_43__810033.jpg,0.0,0.8
2024_2_3__16_18_43__844300.jpg,0.0,0.8
2024_2_3__16_18_43__876952.jpg,0.0,0.8
2024_2_3__16_18_43__910255.jpg,0.0,0.8
2024_2_3__16_18_43__942380.jpg,0.0,0.8
2024_2_3__16_18_43__975511.jpg,0.0,0.8
2024_2_3__16_18_44__11230.jpg,0.0,0.8
2024_2_3__16_18_44__43987.jpg,0.0,0.8
2024_2_3__16_18_44__76576.jpg,0.0,0.8
2024_2_3__16_18_44__109379.jpg,0.0,0.8
2024_2_3__16_18_44__144010.jpg,0.0,0.8
2024_2_3__16_18_44__178426.jpg,0.0,0.8
2024_2_3__16_18_44__210349.jpg,0.0,0.8
2024_2_3__16_18_44__246346.jpg,0.0,0.8
2024_2_3__16_18_44__285084.jpg,0.0,0.8
2024_2_3__16_18_44__318901.jpg,0.0,0.8
2024_2_3__16_18_44__350627.jpg,0.0,0.8
2024_2_3__16_18_44__382173.jpg,0.0,0.8
2024_2_3__16_18_44__416537.jpg,0.0,0.8
2024_2_3__16_18_44__447732.jpg,0.0,0.8
2024_2_3__16_18_44__481435.jpg,0.0,0.8
2024_2_3__16_18_44__518070.jpg,0.0,0.8
2024_2_3__16_18_44__582399.jpg,0.0,0.8
2024_2_3__16_18_44__606376.jpg,0.0,0.8
2024_2_3__16_18_44__639105.jpg,0.0,0.8
2024_2_3__16_18_44__671482.jpg,0.0,0.8
2024_2_3__16_18_44__702957.jpg,0.0,0.8
2024_2_3__16_18_44__738299.jpg,0.0,0.8
2024_2_3__16_18_44__770993.jpg,0.0,0.8
2024_2_3__16_18_44__803386.jpg,0.0,0.8
2024_2_3__16_18_44__836934.jpg,0.0,0.8
2024_2_3__16_18_44__870162.jpg,0.0,0.8
2024_2_3__16_18_44__902327.jpg,0.0,0.8
2024_2_3__16_18_44__935640.jpg,0.0,0.8
2024_2_3__16_18_44__970073.jpg,0.0,0.8
2024_2_3__16_18_45__1546.jpg,0.0,0.8
2024_2_3__16_18_45__35146.jpg,0.0,0.8
2024_2_3__16_18_45__68471.jpg,0.0,0.8
2024_2_3__16_18_45__100324.jpg,0.0,0.8
2024_2_3__16_18_45__134845.jpg,0.0,0.8
2024_2_3__16_18_45__169721.jpg,0.0,0.8
2024_2_3__16_18_45__202305.jpg,0.0,0.8
2024_2_3__16_18_45__237207.jpg,0.0,0.8
2024_2_3__16_18_45__268779.jpg,0.0,0.7
2024_2_3__16_18_45__305416.jpg,0.0,0.7
2024_2_3__16_18_45__338042.jpg,0.0,0.7
2024_2_3__16_18_45__370685.jpg,0.0,0.7
2024_2_3__16_18_45__404466.jpg,0.0,0.7
2024_2_3__16_18_45__435926.jpg,0.0,0.7
2024_2_3__16_18_45__469393.jpg,0.0,0.6
2024_2_3__16_18_45__501801.jpg,0.0,0.6
2024_2_3__16_18_45__536449.jpg,0.0,0.6
2024_2_3__16_18_45__570308.jpg,0.0,0.6
2024_2_3__16_18_45__609465.jpg,0.0,0.6
2024_2_3__16_18_45__663995.jpg,0.0,0.6
2024_2_3__16_18_45__691102.jpg,0.0,0.6
2024_2_3__16_18_45__721611.jpg,0.0,0.6
2024_2_3__16_18_45__754960.jpg,0.0,0.6
2024_2_3__16_18_45__789795.jpg,0.0,0.6
2024_2_3__16_18_45__826210.jpg,0.0,0.6
2024_2_3__16_18_45__858242.jpg,0.0,0.6
2024_2_3__16_18_45__891258.jpg,0.0,0.6
2024_2_3__16_18_45__922221.jpg,0.0,0.6
2024_2_3__16_18_45__955277.jpg,0.0,0.6
2024_2_3__16_18_45__988114.jpg,0.0,0.6
2024_2_3__16_18_46__20559.jpg,0.0,0.6
2024_2_3__16_18_46__53113.jpg,0.0,0.6
2024_2_3__16_18_46__85087.jpg,0.0,0.6
2024_2_3__16_18_46__121139.jpg,0.0,0.6
2024_2_3__16_18_46__154289.jpg,0.0,0.6
2024_2_3__16_18_46__185041.jpg,0.0,0.6
2024_2_3__16_18_46__220821.jpg,0.0,0.6
2024_2_3__16_18_46__254040.jpg,0.0,0.6
2024_2_3__16_18_46__288761.jpg,0.0,0.6
2024_2_3__16_18_46__320882.jpg,0.0,0.6
2024_2_3__16_18_46__353030.jpg,0.3,0.6
2024_2_3__16_18_46__393364.jpg,0.3,0.6
2024_2_3__16_18_46__424412.jpg,0.3,0.6
2024_2_3__16_18_46__457733.jpg,0.3,0.6
2024_2_3__16_18_46__490639.jpg,0.3,0.6
2024_2_3__16_18_46__522991.jpg,0.3,0.6
2024_2_3__16_18_46__556349.jpg,0.3,0.6
2024_2_3__16_18_46__591179.jpg,0.3,0.6
2024_2_3__16_18_46__624083.jpg,0.3,0.6
2024_2_3__16_18_46__657033.jpg,0.3,0.6
2024_2_3__16_18_46__713946.jpg,0.3,0.6
2024_2_3__16_18_46__743908.jpg,0.3,0.6
2024_2_3__16_18_46__772148.jpg,0.0,0.6
2024_2_3__16_18_46__804252.jpg,0.0,0.6
2024_2_3__16_18_46__834533.jpg,0.0,0.6
2024_2_3__16_18_46__870706.jpg,0.0,0.6
2024_2_3__16_18_46__903294.jpg,0.3,0.6
2024_2_3__16_18_46__934614.jpg,0.3,0.6
2024_2_3__16_18_46__968497.jpg,0.3,0.6
2024_2_3__16_18_46__999462.jpg,0.3,0.6
2024_2_3__16_18_47__35830.jpg,0.3,0.6
2024_2_3__16_18_47__68142.jpg,0.3,0.6
2024_2_3__16_18_47__103844.jpg,0.3,0.6
2024_2_3__16_18_47__137017.jpg,0.3,0.6
2024_2_3__16_18_47__169776.jpg,0.3,0.6
2024_2_3__16_18_47__202772.jpg,0.3,0.6
2024_2_3__16_18_47__236644.jpg,0.3,0.6
2024_2_3__16_18_47__274701.jpg,0.3,0.6
2024_2_3__16_18_47__307611.jpg,0.3,0.6
2024_2_3__16_18_47__338459.jpg,0.3,0.6
2024_2_3__16_18_47__370354.jpg,0.3,0.6
2024_2_3__16_18_47__402648.jpg,0.45,0.6
2024_2_3__16_18_47__434712.jpg,0.75,0.6
2024_2_3__16_18_47__468766.jpg,0.8,0.6
2024_2_3__16_18_47__501817.jpg,0.8,0.6
2024_2_3__16_18_47__537211.jpg,0.8,0.6
2024_2_3__16_18_47__571641.jpg,0.8,0.6
2024_2_3__16_18_47__600665.jpg,0.8,0.6
2024_2_3__16_18_47__635145.jpg,0.8,0.6
2024_2_3__16_18_47__668888.jpg,0.8,0.6
2024_2_3__16_18_47__702716.jpg,0.8,0.6
2024_2_3__16_18_47__734215.jpg,0.8,0.6
2024_2_3__16_18_47__771589.jpg,0.8,0.6
2024_2_3__16_18_47__829990.jpg,0.8,0.6
2024_2_3__16_18_47__862838.jpg,0.8,0.6
2024_2_3__16_18_47__897619.jpg,0.8,0.6
2024_2_3__16_18_47__931367.jpg,0.8,0.6
2024_2_3__16_18_47__964079.jpg,0.8,0.6
2024_2_3__16_18_48__5222.jpg,0.8,0.6
2024_2_3__16_18_48__34725.jpg,0.8,0.6
2024_2_3__16_18_48__68317.jpg,0.8,0.6
2024_2_3__16_18_48__102323.jpg,0.8,0.6
2024_2_3__16_18_48__133346.jpg,0.8,0.6
2024_2_3__16_18_48__166013.jpg,0.8,0.6
2024_2_3__16_18_48__199205.jpg,0.8,0.6
2024_2_3__16_18_48__234998.jpg,0.0,0.6
2024_2_3__16_18_48__269566.jpg,0.0,0.6
2024_2_3__16_18_48__302804.jpg,0.0,0.6
2024_2_3__16_18_48__335331.jpg,0.0,0.6
2024_2_3__16_18_48__371792.jpg,0.0,0.6
2024_2_3__16_18_48__404962.jpg,0.0,0.6
2024_2_3__16_18_48__439487.jpg,0.3,0.6
2024_2_3__16_18_48__468718.jpg,0.3,0.6
2024_2_3__16_18_48__503006.jpg,0.3,0.6
2024_2_3__16_18_48__535634.jpg,0.3,0.6
2024_2_3__16_18_48__569559.jpg,0.3,0.6
2024_2_3__16_18_48__604579.jpg,0.3,0.6
2024_2_3__16_18_48__636756.jpg,0.3,0.6
2024_2_3__16_18_48__670899.jpg,0.3,0.6
2024_2_3__16_18_48__704534.jpg,0.3,0.6
2024_2_3__16_18_48__735476.jpg,0.3,0.6
2024_2_3__16_18_48__774359.jpg,0.3,0.6
2024_2_3__16_18_48__803282.jpg,0.0,0.6
2024_2_3__16_18_48__836728.jpg,0.0,0.6
2024_2_3__16_18_48__887088.jpg,0.0,0.6
2024_2_3__16_18_48__928811.jpg,0.0,0.6
2024_2_3__16_18_48__953818.jpg,0.0,0.6
2024_2_3__16_18_48__983229.jpg,0.0,0.6
2024_2_3__16_18_49__17082.jpg,0.0,0.6
2024_2_3__16_18_49__46869.jpg,0.0,0.6
2024_2_3__16_18_49__74681.jpg,0.0,0.6
2024_2_3__16_18_49__108009.jpg,0.0,0.6
2024_2_3__16_18_49__140430.jpg,0.0,0.6
2024_2_3__16_18_49__174530.jpg,0.0,0.6
2024_2_3__16_18_49__206435.jpg,0.0,0.6
2024_2_3__16_18_49__239637.jpg,0.0,0.6
2024_2_3__16_18_49__277603.jpg,0.0,0.6
2024_2_3__16_18_49__307386.jpg,0.0,0.6
2024_2_3__16_18_49__342529.jpg,0.0,0.6
2024_2_3__16_18_49__375101.jpg,0.0,0.6
2024_2_3__16_18_49__408054.jpg,0.0,0.6
2024_2_3__16_18_49__443036.jpg,0.0,0.6
2024_2_3__16_18_49__474495.jpg,0.0,0.6
2024_2_3__16_18_49__509749.jpg,0.0,0.6
2024_2_3__16_18_49__541907.jpg,0.0,0.6
2024_2_3__16_18_49__574525.jpg,0.0,0.6
2024_2_3__16_18_49__608245.jpg,0.0,0.6
2024_2_3__16_18_49__643061.jpg,0.0,0.6
2024_2_3__16_18_49__679476.jpg,0.0,0.6
2024_2_3__16_18_49__711136.jpg,0.0,0.6
2024_2_3__16_18_49__743382.jpg,0.0,0.6
2024_2_3__16_18_49__773742.jpg,0.0,0.6
2024_2_3__16_18_49__809605.jpg,-0.3,0.6
2024_2_3__16_18_49__841479.jpg,-0.3,0.6
2024_2_3__16_18_49__879637.jpg,-0.3,0.6
2024_2_3__16_18_49__910608.jpg,-0.3,0.6
2024_2_3__16_18_49__952350.jpg,0.0,0.6
2024_2_3__16_18_49__996223.jpg,0.0,0.6
2024_2_3__16_18_50__28247.jpg,0.0,0.6
2024_2_3__16_18_50__59824.jpg,0.0,0.6
2024_2_3__16_18_50__91460.jpg,0.0,0.6
2024_2_3__16_18_50__126912.jpg,0.0,0.6
2024_2_3__16_18_50__158049.jpg,0.0,0.6
2024_2_3__16_18_50__191378.jpg,0.0,0.6
2024_2_3__16_18_50__224595.jpg,0.0,0.6
2024_2_3__16_18_50__256943.jpg,0.0,0.6
2024_2_3__16_18_50__290766.jpg,0.0,0.6
2024_2_3__16_18_50__324182.jpg,0.0,0.6
2024_2_3__16_18_50__357795.jpg,0.0,0.6
2024_2_3__16_18_50__390577.jpg,0.0,0.6
2024_2_3__16_18_50__428100.jpg,0.0,0.6
2024_2_3__16_18_50__460372.jpg,0.0,0.6
2024_2_3__16_18_50__495916.jpg,0.0,0.6
2024_2_3__16_18_50__536106.jpg,0.0,0.6
2024_2_3__16_18_50__568293.jpg,0.0,0.6
2024_2_3__16_18_50__600468.jpg,0.0,0.6
2024_2_3__16_18_50__631804.jpg,0.0,0.6
2024_2_3__16_18_50__667963.jpg,0.0,0.6
2024_2_3__16_18_50__694570.jpg,0.0,0.6
2024_2_3__16_18_50__728256.jpg,0.0,0.6
2024_2_3__16_18_50__762421.jpg,0.0,0.6
2024_2_3__16_18_50__794661.jpg,0.0,0.6
2024_2_3__16_18_50__830862.jpg,0.0,0.6
2024_2_3__16_18_50__864737.jpg,0.0,0.6
2024_2_3__16_18_50__902971.jpg,0.0,0.6
2024_2_3__16_18_50__938374.jpg,0.0,0.6
2024_2_3__16_18_50__969709.jpg,0.0,0.6
2024_2_3__16_18_51__1074.jpg,0.0,0.6
2024_2_3__16_18_51__44105.jpg,0.0,0.6
2024_2_3__16_18_51__75410.jpg,0.0,0.6
2024_2_3__16_18_51__107887.jpg,0.0,0.6
2024_2_3__16_18_51__140994.jpg,0.0,0.6
2024_2_3__16_18_51__174269.jpg,0.0,0.6
2024_2_3__16_18_51__206938.jpg,0.0,0.6
2024_2_3__16_18_51__242296.jpg,0.0,0.6
2024_2_3__16_18_51__273590.jpg,0.0,0.6
2024_2_3__16_18_51__306674.jpg,0.0,0.6
2024_2_3__16_18_51__340238.jpg,0.3,0.6
2024_2_3__16_18_51__374127.jpg,0.3,0.6
2024_2_3__16_18_51__406487.jpg,0.3,0.6
2024_2_3__16_18_51__439588.jpg,0.0,0.6
2024_2_3__16_18_51__478192.jpg,0.0,0.6
2024_2_3__16_18_51__508483.jpg,0.0,0.6
2024_2_3__16_18_51__541804.jpg,0.0,0.6
2024_2_3__16_18_51__580333.jpg,0.0,0.6
2024_2_3__16_18_51__612535.jpg,0.0,0.6
2024_2_3__16_18_51__646707.jpg,0.0,0.6
2024_2_3__16_18_51__685113.jpg,0.0,0.6
2024_2_3__16_18_51__717758.jpg,0.0,0.6
2024_2_3__16_18_51__745674.jpg,0.0,0.6
2024_2_3__16_18_51__778216.jpg,0.0,0.6
2024_2_3__16_18_51__813245.jpg,0.0,0.6
2024_2_3__16_18_51__845716.jpg,0.0,0.6
2024_2_3__16_18_51__878083.jpg,0.0,0.6
2024_2_3__16_18_51__910602.jpg,0.0,0.6
2024_2_3__16_18_51__946781.jpg,0.0,0.6
2024_2_3__16_18_51__975645.jpg,0.0,0.6
2024_2_3__16_18_52__8082.jpg,0.0,0.6
2024_2_3__16_18_52__43671.jpg,0.0,0.6
2024_2_3__16_18_52__84669.jpg,0.0,0.6
2024_2_3__16_18_52__139985.jpg,0.0,0.6
2024_2_3__16_18_52__164150.jpg,0.0,0.6
2024_2_3__16_18_52__191589.jpg,0.0,0.6
2024_2_3__16_18_52__221150.jpg,0.0,0.6
2024_2_3__16_18_52__253644.jpg,0.0,0.6
2024_2_3__16_18_52__286177.jpg,0.0,0.6
2024_2_3__16_18_52__319125.jpg,0.0,0.6
2024_2_3__16_18_52__351314.jpg,0.0,0.6
2024_2_3__16_18_52__383613.jpg,0.0,0.6
2024_2_3__16_18_52__414979.jpg,0.3,0.6
2024_2_3__16_18_52__452413.jpg,0.3,0.6
2024_2_3__16_18_52__485081.jpg,0.3,0.6
2024_2_3__16_18_52__519498.jpg,0.3,0.6
2024_2_3__16_18_52__552570.jpg,0.3,0.6
2024_2_3__16_18_52__585263.jpg,0.0,0.6
2024_2_3__16_18_52__618016.jpg,0.0,0.6
2024_2_3__16_18_52__651047.jpg,0.0,0.6
2024_2_3__16_18_52__682789.jpg,0.3,0.6
2024_2_3__16_18_52__718993.jpg,0.3,0.6
2024_2_3__16_18_52__753582.jpg,0.3,0.6
2024_2_3__16_18_52__787422.jpg,0.3,0.6
2024_2_3__16_18_52__824534.jpg,0.3,0.6
2024_2_3__16_18_52__855152.jpg,0.3,0.6
2024_2_3__16_18_52__889007.jpg,0.3,0.6
2024_2_3__16_18_52__921952.jpg,0.3,0.6
2024_2_3__16_18_52__955927.jpg,0.3,0.6
2024_2_3__16_18_52__987531.jpg,0.3,0.6
2024_2_3__16_18_53__19592.jpg,0.3,0.6
2024_2_3__16_18_53__52937.jpg,0.3,0.6
2024_2_3__16_18_53__85297.jpg,0.3,0.6
2024_2_3__16_18_53__118333.jpg,0.3,0.6
2024_2_3__16_18_53__158131.jpg,0.3,0.6
2024_2_3__16_18_53__196709.jpg,0.45,0.6
